Id,Name,English_Name,Type,Source,Episodes,Airing,Aired_From,Aired_To,Duration,Rating,Score,Scored_By,Rank,Popularity,Members,Favorites,Season,Year,Broadcast_Day,Broadcast_Time,Producers,Licensors,Studios,Genres,Themes
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,Fate/stay night: Heaven's Feel - III. Spring Song,Movie,Visual novel,1,False,2020-08-15 00:00:00+00:00,,122,R - 17+ (violence & profanity),8.65,196123,75.0,672,364839,8160,summer,2020,,,"Aniplex, Notes, Kadokawa",Aniplex of America,ufotable,"Action, Fantasy",Urban Fantasy
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,TV,Light novel,12,False,2021-10-04 00:00:00+00:00,2021-12-20 00:00:00+00:00,23,R - 17+ (violence & profanity),8.65,613733,76.0,167,983612,18833,fall,2021,Mondays,00:00,"Frontier Works, TOHO, TOHO animation, Tokyo MX, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",Funimation,Studio Bind,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation"
46102,Odd Taxi,Odd Taxi,TV,Original,13,False,2021-04-06 00:00:00+00:00,2021-06-29 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.65,224019,77.0,516,452847,8502,spring,2021,Tuesdays,02:00,"TV Tokyo, Dentsu, Pony Canyon, AT-X, Crunchyroll, Pony Canyon Enterprises, Yoshimoto Kogyo",,"OLM, P.I.C.S.","Award Winning, Drama, Mystery, Suspense","Adult Cast, Anthropomorphic, Organized Crime"
457,Mushishi,Mushi-Shi,TV,Manga,26,False,2005-10-23 00:00:00+00:00,2006-06-19 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.65,283695,75.0,219,849779,27140,fall,2005,Sundays,03:40,"Avex Entertainment, Marvelous Entertainment, SKY Perfect Well Think, Delfi Sound",Funimation,Artland,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei"
54898,Bungou Stray Dogs 5th Season,Bungo Stray Dogs 5,TV,Manga,11,False,2023-07-12 00:00:00+00:00,2023-09-20 00:00:00+00:00,23,R - 17+ (violence & profanity),8.64,91778,81.0,1231,204446,2508,summer,2023,Wednesdays,23:00,"WOWOW, Lantis, Movic, Glovision, Crunchyroll, Sunrise Music, Kadokawa, Sony Music Solutions, Bandai Namco Music Live",,Bones,"Action, Mystery","Adult Cast, Detective, Organized Crime, Super Power, Vampire"
34599,Made in Abyss,Made in Abyss,TV,Web manga,13,False,2017-07-07 00:00:00+00:00,2017-09-29 00:00:00+00:00,25,R - 17+ (violence & profanity),8.64,771520,78.0,94,1426341,45052,summer,2017,Fridays,21:30,"AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Investment, Kadokawa, Global Solutions, IRMA LA DOUCE",Sentai Filmworks,Kinema Citrus,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore
11665,Natsume Yuujinchou Shi,Natsume's Book of Friends Season 4,TV,Manga,13,False,2012-01-03 00:00:00+00:00,2012-03-27 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.64,111160,79.0,1013,250561,2024,winter,2012,Tuesdays,01:30,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Sony Music Entertainment","NIS America, Inc.",Brain's Base,"Slice of Life, Supernatural","Iyashikei, Mythology"
23273,Shigatsu wa Kimi no Uso,Your Lie in April,TV,Manga,22,False,2014-10-10 00:00:00+00:00,2015-03-20 00:00:00+00:00,22,PG-13 - Teens 13 or older,8.64,1377787,80.0,23,2263800,86652,fall,2014,Fridays,01:20,"Aniplex, Dentsu, Kodansha, Fuji TV, Lawson HMV Entertainment, Kyoraku Industrial Holdings, Kansai Telecasting",Aniplex of America,A-1 Pictures,"Drama, Romance","Love Polygon, Music, School"
57334,Dandadan,Dan Da Dan,TV,Manga,12,True,2024-10-04 00:00:00+00:00,,23,R - 17+ (violence & profanity),8.63,38776,82.0,929,270914,1908,fall,2024,Fridays,00:26,"Aniplex, Mainichi Broadcasting System",GKIDS,Science SARU,"Action, Comedy, Supernatural",
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War?,TV,Manga,12,False,2020-04-11 00:00:00+00:00,2020-06-27 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.63,885883,83.0,99,1383458,18864,spring,2020,Saturdays,23:30,"Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications",Aniplex of America,A-1 Pictures,"Comedy, Romance",School
2001,Tengen Toppa Gurren Lagann,Gurren Lagann,TV,Original,27,False,2007-04-01 00:00:00+00:00,2007-09-30 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.63,916426,86.0,65,1648291,79516,spring,2007,Sundays,08:30,"TV Tokyo, Aniplex, Dentsu, Konami, Half H.P Studio, Bandai","ADV Films, Bandai Entertainment, Aniplex of America",Gainax,"Action, Adventure, Award Winning, Sci-Fi",Mecha
49413,Shiguang Dailiren II,Link Click Season 2,ONA,Original,12,False,2023-07-14 00:00:00+00:00,2023-09-22 00:00:00+00:00,24,R - 17+ (violence & profanity),8.63,51486,84.0,1851,124526,1665,summer,2023,,,"bilibili, BeDream",,LAN Studio,"Drama, Mystery, Suspense","Adult Cast, Super Power, Time Travel"
35760,Shingeki no Kyojin Season 3,Attack on Titan Season 3,TV,Manga,12,False,2018-07-23 00:00:00+00:00,2018-10-15 00:00:00+00:00,23,R - 17+ (violence & profanity),8.63,1658382,85.0,18,2440501,21026,summer,2018,Mondays,00:35,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprises",Funimation,Wit Studio,"Action, Drama, Suspense","Gore, Military, Survival"
22135,Ping Pong the Animation,Ping Pong the Animation,TV,Manga,11,False,2014-04-11 00:00:00+00:00,2014-06-20 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.62,189727,90.0,594,405236,16330,spring,2014,Fridays,00:50,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",Funimation,Tatsunoko Production,"Award Winning, Drama, Sports",
1535,Death Note,Death Note,TV,Manga,37,False,2006-10-04 00:00:00+00:00,2007-06-27 00:00:00+00:00,23,R - 17+ (violence & profanity),8.62,2803746,87.0,2,3995800,175898,fall,2006,Wednesdays,00:56,"VAP, Nippon Television Network, Shueisha, D.N. Dream Partners",VIZ Media,Madhouse,"Supernatural, Suspense",Psychological
28891,Haikyuu!! Second Season,Haikyu!! 2nd Season,TV,Manga,25,False,2015-10-04 00:00:00+00:00,2016-03-27 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.62,966363,88.0,87,1467715,15780,fall,2015,Sundays,02:58,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Sports,"School, Team Sports"
41084,Made in Abyss: Retsujitsu no Ougonkyou,Made in Abyss: The Golden City of the Scorching Sun,TV,Web manga,12,False,2022-07-06 00:00:00+00:00,2022-09-28 00:00:00+00:00,25,R - 17+ (violence & profanity),8.62,217322,89.0,495,471240,6326,summer,2022,Wednesdays,22:30,"AT-X, Takeshobo, Kadokawa Media House, Cygames, Kadokawa, Global Solutions, Sony Music Solutions, IRMA LA DOUCE",Sentai Filmworks,Kinema Citrus,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore
52701,Dungeon Meshi,Delicious in Dungeon,TV,Manga,24,False,2024-01-04 00:00:00+00:00,2024-06-13 00:00:00+00:00,25,R - 17+ (violence & profanity),8.61,176436,94.0,636,384303,7199,winter,2024,Thursdays,22:30,"Ultra Super Pictures, Good Smile Company, Tencent Japan, Kadokawa",,Trigger,"Adventure, Comedy, Fantasy, Gourmet",
52034,"""Oshi no Ko""",[Oshi No Ko],TV,Manga,11,False,2023-04-12 00:00:00+00:00,2023-06-28 00:00:00+00:00,30,PG-13 - Teens 13 or older,8.61,510731,93.0,210,875127,29286,spring,2023,Wednesdays,23:00,"Delfi Sound, Shueisha, CyberAgent, Kadokawa",Sentai Filmworks,Doga Kobo,"Award Winning, Drama","Reincarnation, Showbiz"
34591,Natsume Yuujinchou Roku,Natsume's Book of Friends Season 6,TV,Manga,11,False,2017-04-12 00:00:00+00:00,2017-06-21 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.61,70386,92.0,1303,191244,1109,spring,2017,Wednesdays,01:35,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",,Shuka,"Slice of Life, Supernatural","Iyashikei, Mythology"
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Made in Abyss: Dawn of the Deep Soul,Movie,Web manga,1,False,2020-01-17 00:00:00+00:00,,105,R - 17+ (violence & profanity),8.61,269116,91.0,485,483361,3734,winter,2020,,,"AT-X, Takeshobo, Kadokawa Media House, Cygames, Kanetsu Investment, Kadokawa, Global Solutions, Sony Music Solutions, IRMA LA DOUCE",Sentai Filmworks,Kinema Citrus,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore
7311,Suzumiya Haruhi no Shoushitsu,The Disappearance of Haruhi Suzumiya,Movie,Light novel,1,False,2010-02-06 00:00:00+00:00,,161,PG-13 - Teens 13 or older,8.6,315585,97.0,363,620266,13684,winter,2010,,,"Kadokawa Shoten, Animation Do","Funimation, Bandai Entertainment",Kyoto Animation,"Award Winning, Mystery, Sci-Fi, Supernatural",School
42310,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,ONA,Game,10,False,2022-09-13 00:00:00+00:00,,25,R+ - Mild Nudity,8.6,556876,95.0,238,823033,27586,fall,2022,,,CD Projekt Red,,Trigger,"Action, Sci-Fi","Gore, Organized Crime"
19647,Hajime no Ippo: Rising,Fighting Spirit: Rising,TV,Manga,25,False,2013-10-06 00:00:00+00:00,2014-03-30 00:00:00+00:00,22,PG-13 - Teens 13 or older,8.6,148337,96.0,934,269586,1325,fall,2013,Sundays,01:35,"VAP, Kodansha, Nippon Television Network",,"Madhouse, MAPPA",Sports,Combat Sports
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,Movie,Light novel,1,False,2019-06-15 00:00:00+00:00,,90,PG-13 - Teens 13 or older,8.59,464767,101.0,285,736028,10365,summer,2019,,,"Aniplex, Tokyo MX, Hakuhodo DY Music & Pictures, Nagoya Broadcasting Network, BS11, ABC Animation, Kadokawa",Aniplex of America,CloverWorks,"Drama, Romance, Supernatural",School
3786,Shin Evangelion Movie:||,Evangelion: 3.0+1.0 Thrice Upon a Time,Movie,Original,1,False,2021-03-08 00:00:00+00:00,,155,PG-13 - Teens 13 or older,8.59,168610,98.0,629,387625,7663,spring,2021,,,,GKIDS,Khara,"Action, Award Winning, Drama, Sci-Fi, Suspense","Mecha, Psychological"
28957,Mushishi Zoku Shou: Suzu no Shizuku,Mushishi Zoku Shou: Suzu no Shizuku,Movie,Manga,1,False,2015-05-16 00:00:00+00:00,,47,PG-13 - Teens 13 or older,8.59,52541,100.0,1777,131848,223,spring,2015,,,"Aniplex, Kodansha, Delfi Sound",,Artland,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei"
33,Kenpuu Denki Berserk,Berserk,TV,Manga,25,False,1997-10-08 00:00:00+00:00,1998-04-01 00:00:00+00:00,23,R+ - Mild Nudity,8.59,369223,99.0,310,688471,28738,fall,1997,Wednesdays,01:45,"VAP, Hakusensha, Nippon Television Network",Discotek Media,OLM,"Action, Adventure, Drama, Fantasy, Horror","Gore, Military"
4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,Gurren Lagann The Movie: The Lights in the Sky are Stars,Movie,Original,1,False,2009-04-22 00:00:00+00:00,,125,R+ - Mild Nudity,8.58,105038,103.0,1139,222458,1064,spring,2009,,,Aniplex,Aniplex of America,Gainax,"Action, Sci-Fi","Mecha, Space, Super Power"
40748,Jujutsu Kaisen,Jujutsu Kaisen,TV,Manga,24,False,2020-10-03 00:00:00+00:00,2021-03-27 00:00:00+00:00,23,R - 17+ (violence & profanity),8.58,1753961,102.0,13,2676519,92604,fall,2020,Saturdays,01:25,"Mainichi Broadcasting System, TOHO animation, Shueisha, dugout, Sumzap",VIZ Media,MAPPA,"Action, Award Winning, Supernatural",School
56538,Kimi ni Todoke 3rd Season,Kimi ni Todoke: From Me to You Season 3,ONA,Manga,5,False,2024-08-01 00:00:00+00:00,,66,PG-13 - Teens 13 or older,8.57,17276,106.0,2669,71410,559,summer,2024,,,"Sound Team Don Juan, Shueisha",,Production I.G,"Drama, Romance",School
31757,Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Hot-Blooded,Movie,Light novel,1,False,2016-08-19 00:00:00+00:00,,64,R - 17+ (violence & profanity),8.57,277432,107.0,509,457759,2378,summer,2016,,,"Aniplex, Kodansha",Aniplex of America,Shaft,"Action, Mystery, Supernatural",Vampire
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure: Golden Wind,TV,Manga,39,False,2018-10-06 00:00:00+00:00,2019-07-28 00:00:00+00:00,23,R - 17+ (violence & profanity),8.57,707982,104.0,153,1059223,32545,fall,2018,Saturdays,01:05,Warner Bros. Japan,VIZ Media,David Production,"Action, Adventure","Organized Crime, Super Power"
10379,Natsume Yuujinchou San,Natsume's Book of Friends Season 3,TV,Manga,13,False,2011-07-05 00:00:00+00:00,2011-09-27 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.57,120503,108.0,989,257905,1443,summer,2011,Tuesdays,01:30,"Aniplex, Sakura Create","NIS America, Inc.",Brain's Base,"Slice of Life, Supernatural","Iyashikei, Mythology"
49701,Doupo Cangqiong: San Nian Zhi Yue,Fights Break Sphere: Three Year Agreement,ONA,Novel,13,False,2021-10-31 00:00:00+00:00,2022-01-16 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.57,3847,109.0,7181,8241,196,fall,2021,,,Tencent Penguin Pictures,,Motion Magic,"Action, Fantasy",Martial Arts
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Movie,Manga,1,False,2020-10-16 00:00:00+00:00,,116,R - 17+ (violence & profanity),8.57,1065051,105.0,71,1605721,13258,fall,2020,,,"Aniplex, Shueisha",Aniplex of America,ufotable,"Action, Supernatural",Historical
32983,Natsume Yuujinchou Go,Natsume's Book of Friends Season 5,TV,Manga,11,False,2016-10-05 00:00:00+00:00,2016-12-21 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.56,77547,112.0,1302,191675,857,fall,2016,Wednesdays,01:35,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha",,Shuka,"Slice of Life, Supernatural","Iyashikei, Mythology"
12355,Ookami Kodomo no Ame to Yuki,Wolf Children,Movie,Original,1,False,2012-07-21 00:00:00+00:00,,117,PG-13 - Teens 13 or older,8.56,466790,113.0,234,827987,11481,summer,2012,,,"Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, TOHO, Hiroshima Television",Funimation,Studio Chizu,"Award Winning, Slice of Life, Supernatural",Childcare
7785,Yojouhan Shinwa Taikei,The Tatami Galaxy,TV,Novel,11,False,2010-04-23 00:00:00+00:00,2010-07-02 00:00:00+00:00,22,R - 17+ (violence & profanity),8.56,148205,110.0,505,462018,18440,spring,2010,Fridays,00:45,"Dentsu, Kadokawa Shoten, Fuji TV, TOHO, Asmik Ace, Tohokushinsha Film Corporation, Sony Music Entertainment, Fujipacific Music",Funimation,Madhouse,"Award Winning, Comedy, Mystery, Romance, Suspense","Adult Cast, Psychological, Time Travel"
877,Nana,Nana,TV,Manga,47,False,2006-04-05 00:00:00+00:00,2007-03-28 00:00:00+00:00,22,R+ - Mild Nudity,8.56,268072,111.0,302,698210,31245,spring,2006,Wednesdays,23:25,"VAP, Nippon Television Network, Shueisha","VIZ Media, Sentai Filmworks",Madhouse,"Drama, Romance","Adult Cast, Love Polygon, Music"
28735,Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,TV,Manga,13,False,2016-01-09 00:00:00+00:00,2016-04-02 00:00:00+00:00,26,PG-13 - Teens 13 or older,8.55,95864,119.0,864,296848,5852,winter,2016,Saturdays,02:25,"Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",,Studio Deen,Drama,"Historical, Love Polygon, Performing Arts"
36098,Kimi no Suizou wo Tabetai,I Want To Eat Your Pancreas,Movie,Novel,1,False,2018-09-01 00:00:00+00:00,,108,PG-13 - Teens 13 or older,8.55,599737,114.0,163,1004717,21394,fall,2018,,,"Aniplex, ABC Animation",Aniplex of America,Studio VOLN,"Drama, Romance",School
16498,Shingeki no Kyojin,Attack on Titan,TV,Manga,25,False,2013-04-07 00:00:00+00:00,2013-09-29 00:00:00+00:00,24,R - 17+ (violence & profanity),8.55,2857738,117.0,1,4045648,174909,spring,2013,Sundays,01:58,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises",Funimation,Wit Studio,"Action, Award Winning, Drama, Suspense","Gore, Military, Survival"
437,Perfect Blue,Perfect Blue,Movie,Novel,1,False,1998-02-28 00:00:00+00:00,,81,R+ - Mild Nudity,8.55,395497,115.0,284,737263,19947,winter,1998,,,"Rex Entertainment, ONIRO",GKIDS,Madhouse,"Avant Garde, Award Winning, Drama, Horror, Suspense","Adult Cast, Psychological, Showbiz"
170,Slam Dunk,Slam Dunk,TV,Manga,101,False,1993-10-16 00:00:00+00:00,1996-03-23 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.55,140345,120.0,809,310733,7490,fall,1993,Saturdays,19:30,TV Asahi,Geneon Entertainment USA,Toei Animation,Sports,"School, Team Sports"
40776,Haikyuu!! To the Top Part 2,Haikyu!! To the Top 2nd-cour,TV,Manga,12,False,2020-10-03 00:00:00+00:00,2020-12-19 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.55,503635,116.0,221,848158,6270,fall,2020,Saturdays,02:25,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Sentai Filmworks,Production I.G,Sports,"School, Team Sports"
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Neon Genesis Evangelion: The End of Evangelion,Movie,Original,1,False,1997-07-19 00:00:00+00:00,,86,R+ - Mild Nudity,8.55,639531,118.0,178,958386,29741,summer,1997,,,"TV Tokyo, Toei Animation, Kadokawa Shoten, Movic, Sega, TV Tokyo Music, King Records, Audio Tanaka","GKIDS, Manga Entertainment","Gainax, Production I.G","Action, Avant Garde, Drama, Sci-Fi, Suspense","Mecha, Psychological"
53273,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3,JoJo's Bizarre Adventure: Stone Ocean Part 3,ONA,Manga,14,False,2022-12-01 00:00:00+00:00,,24,R - 17+ (violence & profanity),8.54,148027,122.0,1122,225243,3069,winter,2022,,,Warner Bros. Japan,,David Production,"Action, Adventure",Super Power
5300,Zoku Natsume Yuujinchou,Natsume's Book of Friends Season 2,TV,Manga,13,False,2009-01-06 00:00:00+00:00,2009-03-31 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.54,127728,121.0,1003,253141,1446,winter,2009,Tuesdays,01:00,"Aniplex, Nihon Ad Systems","NIS America, Inc.",Brain's Base,"Slice of Life, Supernatural","Iyashikei, Mythology"
11741,Fate/Zero 2nd Season,Fate/Zero Season 2,TV,Light novel,12,False,2012-04-08 00:00:00+00:00,2012-06-24 00:00:00+00:00,24,R - 17+ (violence & profanity),8.54,722783,123.0,136,1137227,20442,spring,2012,Sundays,00:00,"Aniplex, Nitroplus, Seikaisha, Notes",Aniplex of America,ufotable,"Action, Fantasy",Urban Fantasy
40417,Fruits Basket 2nd Season,Fruits Basket 2nd Season,TV,Manga,25,False,2020-04-07 00:00:00+00:00,2020-09-22 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.54,273016,124.0,430,531340,6165,spring,2020,Tuesdays,01:30,"TV Tokyo, TV Osaka, Nihon Ad Systems, Hakusensha, Avex Pictures, TMS Music, 8PAN",Funimation,TMS Entertainment,"Drama, Romance, Supernatural",School
30484,Steins;Gate 0,Steins;Gate 0,TV,Visual novel,23,False,2018-04-12 00:00:00+00:00,2018-09-27 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.53,438261,125.0,201,892507,12054,spring,2018,Thursdays,01:35,"Frontier Works, Movic, Kadokawa",Funimation,White Fox,"Drama, Sci-Fi, Suspense",Time Travel
25777,Shingeki no Kyojin Season 2,Attack on Titan Season 2,TV,Manga,12,False,2017-04-01 00:00:00+00:00,2017-06-17 00:00:00+00:00,24,R - 17+ (violence & profanity),8.52,1912718,131.0,12,2794091,21849,spring,2017,Saturdays,22:00,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprises",Funimation,Wit Studio,"Action, Drama, Suspense","Gore, Military, Survival"
35843,Gintama.: Porori-hen,Gintama.: Slip Arc,TV,Manga,13,False,2017-10-02 00:00:00+00:00,2017-12-25 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.52,105193,130.0,1213,206967,922,fall,2017,Mondays,01:35,"TV Tokyo, Aniplex, Dentsu, Shueisha",,Bandai Namco Pictures,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai"
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Gintama: The Movie,Movie,Manga,1,False,2010-04-24 00:00:00+00:00,,95,R - 17+ (violence & profanity),8.52,97118,129.0,1465,167700,617,spring,2010,,,"TV Tokyo, Aniplex, Dentsu, Bandai, Warner Bros. Japan, Shueisha",Sentai Filmworks,Sunrise,"Action, Comedy, Sci-Fi","Historical, Parody, Samurai"
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Ghost in the Shell: Stand Alone Complex 2nd GIG,TV,Manga,26,False,2004-01-01 00:00:00+00:00,2005-01-08 00:00:00+00:00,25,R - 17+ (violence & profanity),8.52,105561,127.0,1095,231116,3179,winter,2004,,,"Bandai Visual, Dentsu, Victor Entertainment, Kodansha, Tokuma Shoten, Nippon Television Network, Fonishia","Bandai Entertainment, Manga Entertainment",Production I.G,"Action, Mystery, Sci-Fi","Adult Cast, Detective, Mecha, Military"
40664,Shoujo☆Kageki Revue Starlight Movie,Revue Starlight: The Movie,Movie,Original,1,False,2021-06-04 00:00:00+00:00,,120,PG-13 - Teens 13 or older,8.52,9220,133.0,4914,21331,927,summer,2021,,,Bushiroad,Sentai Filmworks,Kinema Citrus,Drama,"Music, Performing Arts, School"
578,Hotaru no Haka,Grave of the Fireflies,Movie,Novel,1,False,1988-04-16 00:00:00+00:00,,88,PG-13 - Teens 13 or older,8.52,415745,131.0,301,698234,8337,spring,1988,,,,"ADV Films, Central Park Media, Sentai Filmworks",Studio Ghibli,Drama,Historical
12365,Bakuman. 3rd Season,Bakuman. Season 3,TV,Manga,25,False,2012-10-06 00:00:00+00:00,2013-03-30 00:00:00+00:00,24,PG-13 - Teens 13 or older,8.52,196935,128.0,744,334827,2950,fall,2012,Saturdays,17:30,"NHK, Shueisha",,J.C.Staff,"Comedy, Drama, Romance",Otaku Culture
38474,Yuru Camp△ Season 2,Laid-Back Camp Season 2,TV,Manga,13,False,2021-01-07 00:00:00+00:00,2021-04-01 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.51,102320,136.0,1083,233951,3092,winter,2021,Thursdays,23:00,"Half H.P Studio, MAGES., DeNA",,C-Station,Slice of Life,"CGDCT, Iyashikei"
35839,Sora yori mo Tooi Basho,A Place Further Than The Universe,TV,Original,13,False,2018-01-02 00:00:00+00:00,2018-03-27 00:00:00+00:00,23,PG-13 - Teens 13 or older,8.51,222551,134.0,446,517894,14259,winter,2018,Tuesdays,20:30,"Movic, AT-X, Sony Music Communications, Docomo Anime Store, Kadokawa Media House, Kadokawa, NewGin, Crunchyroll SC Anime Fund",,Madhouse,"Adventure, Comedy, Drama",CGDCT
